recall-0	recall-1
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
99.96327422758064	0.0	0.0
98.8986310507365	0.0	0.0
98.91035352693093	0.09004716708870698	2.9843922548556896
98.91075289917174	2.7014150126612098	16.346222584910734
98.92272928231567	2.7014150126612098	16.34721217751419
98.93417233896692	2.6990231603060506	16.3409186549772
98.93456220892465	2.629659442006437	16.12960649406773
98.90971015705796	2.629659442006437	16.127580513537282
97.86190088799546	2.629659442006437	16.041928552478204
97.88531768648697	2.629659442006437	16.04384772702827
97.90845598918439	2.629659442006437	16.045743851384092
97.9313195870406	2.629659442006437	16.047617244320456
97.91754038311511	2.629659442006437	16.046488232834786
96.84914055814984	2.629659442006437	15.95870473813421
95.82966629492178	2.629659442006437	15.874488552289396
95.87508736011915	2.629659442006437	15.878250178458876
95.91849450330302	2.714467239396113	16.135910602795622
95.88373205744531	5.173893363696718	22.27312741800061
94.87747666811984	5.173893363696718	22.155946084459483
94.93312114518122	5.173893363696718	22.162442227517925
94.98811372992485	5.173893363696718	22.168860395999776
95.04246308238831	5.173893363696718	22.175201667884764
95.09617772541897	5.173893363696718	22.181467103112652
95.14926604732358	5.173893363696718	22.18765774395443
95.20173630445788	5.173893363696718	22.193774615374455
95.25359662375585	5.173893363696718	22.19981872538365
95.30485500520062	5.173893363696718	22.205791065383945
95.35384941399009	5.169458528068724	22.201976714638093
95.35551932423827	5.040848294856901	21.924249291384662
95.40559733413684	5.040848294856901	21.930005532183248
95.45509666829201	5.040848294856901	21.935693772382958
95.50402484247958	5.040848294856901	21.941314928216684
95.55238925705719	5.040848294856901	21.94686990110297
95.59862130819981	5.036594349099366	21.942914023952458
95.60019719911772	4.913229922130853	21.672695943059676
95.64745584459251	4.913229922130853	21.67805208111055
95.69417226030872	4.913229922130853	21.68334546427034
95.73883106845217	4.909146222253076	21.67938931018624
95.74035340600118	4.790718925797573	21.41646850030784
95.7860061362786	4.790718925797573	21.421573995008686
95.8311372025476	4.790718925797573	21.42661995455533
95.87575325489283	4.790718925797573	21.431607164263564
95.91840677367232	4.786795646513884	21.427594637867372
95.91986084391793	4.67302054728691	21.17157246442809
95.96202888104067	4.669248604780576	21.167677469781907
95.96202888104067	4.556233255365836	20.909935132376052
95.96346642254424	4.450991770164834	20.66718653526004
96.0065763477724	4.450991770164834	20.67182820182184
96.04919688240354	4.450991770164834	20.676416151125416
96.08994500055819	4.447497879856848	20.672683102721418
96.09133419672557	4.346175060925231	20.435991785495524
96.13299437016175	4.346175060925231	20.44042129369311
96.1741833928845	4.346175060925231	20.44479976343628
96.21490716739416	4.346175060925231	20.44912785475617
96.25517151006552	4.346175060925231	20.453406217599248
96.29498215266044	4.346175060925231	20.45763549201454
96.33434474380827	4.346175060925231	20.461816308336683
96.37326485045682	4.346175060925231	20.46594928736504
96.41174795929058	4.346175060925231	20.47003504053859
96.44979947812203	4.346175060925231	20.47407417010726
96.48742473725106	4.346175060925231	20.47806726929914
96.52462899079924	4.346175060925231	20.482014922484364
96.56020437684869	4.342809054726685	20.477854621371787
96.56020437684869	4.241950018741861	20.238664994660372
96.56141741801409	4.147849188158861	20.013050663124265
96.5977951245476	4.147849188158861	20.016820079255613
96.63376714370902	4.147849188158861	20.020546760659805
96.66933843769077	4.147849188158861	20.024231245134725
96.70451389877067	4.147849188158861	20.02787406257372
96.73929835048898	4.147849188158861	20.03147573510583
96.773696548802	4.147849188158861	20.035036777233035
96.8077131832124	4.147849188158861	20.03855769596463
96.84135287787676	4.147849188158861	20.042038990948672
96.87352314097552	4.144719212133234	20.03780308590327
96.87352314097552	4.0509289668103765	19.809789524594983
96.87352314097552	3.9604043297079365	19.58719787211998
96.87462019269151	3.8758008812389866	19.37696411496202
96.90751962435607	3.8758008812389866	19.380254125236945
96.94005560741616	3.8758008812389866	19.383507240708013
96.9711713874784	3.8729820037394043	19.379566601584084
96.9711713874784	3.788509392868773	19.167060119876222
96.97223251528574	3.709479654768973	18.96619423060353
97.00405466124924	3.709479654768973	18.969305922885038
97.03552629944377	3.709479654768973	18.972382839210955
97.0656251449072	3.7068437395504352	18.968582047531875
97.06665162582189	3.6304021982128387	18.77207994430941
97.09743477909623	3.6304021982128387	18.77505634246829
97.12787984166559	3.6304021982128387	18.777999586881858
97.15799084052281	3.6304021982128387	18.780910082351625
97.18777174814522	3.6304021982128387	18.783788227987294
97.21625504838586	3.6278513442788975	18.779939338641295
97.21625504838586	3.551406858271719	18.58102459269483
97.217226483368	3.4797849225079633	18.392798561525808
97.24539809784984	3.4773926414132763	18.389138961810247
97.24635891224084	3.4080164896673457	18.20486733632041
97.27422252957983	3.405698178540963	18.201281341926954
97.27517284886841	3.3384671558758607	18.020820448528266
97.30367205623423	3.3384671558758607	18.023460081400955
97.33093054814528	3.336219547980853	18.01991545812269
97.33093054814528	3.268858936956739	17.83707044793568
97.33186024700983	3.2056394569589637	17.663828906186517
97.35974108434752	3.2056394569589637	17.666358638363853
97.38731818265904	3.2056394569589637	17.668860454872267
97.41369544008509	3.2035241991191468	17.665421893290155
97.41369544008509	3.1401284499842452	17.489754614330977
97.4145951083796	3.0805835683579423	17.323215665952905
97.4415753807168	3.0805835683579423	17.325614447769176
97.46826247238657	3.0805835683579423	17.327986836584138
97.4946598103347	3.0805835683579423	17.33033314781815
97.52077077644562	3.0805835683579423	17.332653692597674
97.54574679453059	3.078589696546514	17.32926227580323
97.54574679453059	3.018830497744186	17.160246948938735
97.5465987082371	2.962659925887796	16.999923496873517
97.57130420572564	2.9607776528201035	16.996674293779495
97.57130420572564	2.9043619149403797	16.833965068461193
97.57214689954348	2.8512971663576097	16.67954393771295
97.59658502026134	2.8495177277143218	16.676426451119937
97.59658502026134	2.7961829825072	16.51962197462375
97.59741860118575	2.7459832705059033	16.37073238201082
97.6224170216282	2.7459832705059033	16.372828832176246
97.6463296570458	2.7442987946563	16.36981077411839
97.64714532762584	2.6954489950178	16.223529201123476
97.67160664485694	2.6954489950178	16.225561129669863
97.69580405854663	2.6954489950178	16.227570886212927
97.71974061407771	2.6954489950178	16.229558731882264
97.7426382435679	2.6938092968944436	16.226522350877083
97.74341931759133	2.6462580513171097	16.082733297932922
97.76607046427112	2.6446614484568967	16.079743702061247
97.76607046427112	2.5968048584998447	15.933593655483293
97.76684313657618	2.5517067551839765	15.794692591646525
97.79001500044751	2.5517067551839765	15.796564242460583
97.81218164416579	2.550191622594099	15.793663483074592
97.81293780111623	2.5062527774876506	15.657073386756363
97.83561439354727	2.5062527774876506	15.65888822078498
97.85804759630837	2.5062527774876506	15.660683369117919
97.87950810619425	2.5047761711782934	15.657785908328417
97.87950810619425	2.460515128963262	15.518827613926677
97.88024019210863	2.4187708108967585	15.386678262062805
97.90219492832891	2.4187708108967585	15.38840379686492
97.92319802473519	2.4173671843753586	15.385588240105895
97.92391451754156	2.3766620152547664	15.255557938629966
97.9446928089263	2.375292968212272	15.25278138906979
97.94540163802172	2.335590603979944	15.124825941768895
97.9666589342492	2.335590603979944	15.126467139095642
97.98768901740281	2.335590603979944	15.128090618936508
98.00849446584448	2.335590603979944	15.12969658600749
98.02907782559662	2.335590603979944	15.131285242380509
98.04944161080988	2.335590603979944	15.132856787523224
98.0689236665571	2.33425494076175	15.130032042393294
98.06958830422418	2.2955207074341137	15.004025150668236
98.08952035762054	2.2955207074341137	15.005549812092791
98.10858962809276	2.2942172867025	15.002747158396424
98.10924019226651	2.256418085485705	14.878691606559066
98.12810655330536	2.2551458171685415	14.875926493511438
98.12810655330536	2.2170078784136598	14.74960288694218
98.12875019935272	2.1809853092568194	14.629332267759882
98.14805274042361	2.1809853092568194	14.630771037748742
98.16715014779889	2.1809853092568194	14.632194378286457
98.18542137049477	2.1797722665629085	14.629485926860095
98.18604472498977	2.1445940284395046	14.511002901016429
98.20473874710738	2.1445940284395046	14.512384238349952
98.22323446126401	2.1445940284395046	14.513750792942538
98.24153408696836	2.1445940284395046	14.5151027329347
98.25963981651357	2.1445940284395046	14.51644022434948
98.27696279340084	2.1434091479829993	14.513708729589423
98.27755381535957	2.1090476147443415	14.39694552525614
98.29469345216255	2.107889984844229	14.394248847756767
98.29469345216255	2.073187465483339	14.2752697483638
98.29527822250844	2.040381150011974	14.161914871244944
98.31281515087386	2.040381150011974	14.163178133401226
98.3301666876442	2.040381150011974	14.164427930100267
98.34733489464027	2.040381150011974	14.16566441339547
98.36432180866684	2.040381150011974	14.166887733447863
98.38112944185782	2.040381150011974	14.16809803855319
98.39721108892734	2.039275439209838	14.165416190864121
98.39775978201745	2.0072098259478803	14.053645444713787
98.41367188163078	2.0061288552285363	14.050996651865402
98.41421479295423	1.974780704367555	13.940821080862131
98.42995922133466	1.9737237053782324	13.938204469534838
98.42995922133466	1.942036970411245	13.825867777608144
98.43049641481039	1.912057806389116	13.718775421177144
98.4466065643858	1.912057806389116	13.71989805333669
98.46254713545702	1.912057806389116	13.721008778049335
98.47831999909077	1.912057806389116	13.722107728565131
98.49392700395225	1.912057806389116	13.723195036500307
98.5093699766096	1.912057806389116	13.724270831860249
98.52414653541912	1.9110465695609191	13.72167017004235
98.5246507218322	1.8817207015432038	13.616015381732836
98.53977102288503	1.8817207015432038	13.61706014744335
98.55473264181848	1.8817207015432038	13.618093869817669
98.56953731975285	1.8817207015432038	13.619116671653648
98.58418677715932	1.8817207015432038	13.620128674259375
98.59820441065646	1.8807313131647692	13.617515575792167
98.59868271413565	1.852039050190164	13.513275349961946
98.61302681067869	1.852039050190164	13.514258267134995
98.62722072695081	1.852039050190164	13.515230822965535
98.64126610354467	1.852039050190164	13.516193132090267
98.65516456174129	1.852039050190164	13.517145307766786
98.66891770376647	1.852039050190164	13.518087461892495
98.68252711304164	1.852039050190164	13.519019705023096
98.69599435443138	1.852039050190164	13.519942146390822
98.7093209744873	1.852039050190164	13.520854893922406
98.72207335225737	1.8510708581293451	13.518193408753671
98.72207335225737	1.8220456660399849	13.411790555103446
98.72250850168854	1.7945646185971502	13.310293791509133
98.73555844667735	1.7945646185971502	13.31117349394253
98.74847230249235	1.7945646185971502	13.312043965318528
98.76125154479779	1.7945646185971502	13.312905306906801
98.77348034149513	1.793636963733984	13.31028795245083
98.77348034149513	1.7658267061698105	13.2066971438112
98.77389763210924	1.7394869767316534	13.107856749754305
98.78641200601618	1.7394869767316534	13.108687087672532
98.79879609140107	1.7394869767316534	13.109508729077469
98.81105129665464	1.7394869767316534	13.110321769037329
98.82317901388927	1.7394869767316534	13.111126301499855
98.8351806191477	1.7394869767316534	13.111922419307101
98.84705747260969	1.7394869767316534	13.112710214210098
98.85842307229875	1.73859754143785	13.110111033241536
98.85881091879519	1.712803917917552	13.012523147429283
98.87044228676449	1.712803917917552	13.013288627976074
98.88195289031528	1.712803917917552	13.0140461164801
98.89334402817755	1.712803917917552	13.014795699796093
98.90461698420457	1.712803917917552	13.01553746376539
98.91577302756194	1.712803917917552	13.016271493229212
98.92681341291349	1.712803917917552	13.016997872041651
98.93737883026385	1.711932777769995	13.014382112346937
98.93773938060417	1.6866697134908348	12.918021850674913
98.94855215684136	1.6866697134908348	12.918727728252211
98.95925295387207	1.6866697134908348	12.919426257654573
98.96984297015874	1.6866697134908348	12.920117518301083
98.97997753812798	1.6858163524160816	12.9175100036947
98.98032339055221	1.661068881248236	12.822368542509343
98.99035311085525	1.6602328022650998	12.819790612270037
98.99069538646184	1.6359865117541565	12.725857237978744
99.00096011602342	1.6359865117541565	12.726517017649625
99.01111872426513	1.6359865117541565	12.727169942551532
99.02117234327002	1.6359865117541565	12.727816086496281
99.03112209233767	1.6359865117541565	12.728455522448256
99.04096907814227	1.6359865117541565	12.729088322535171
99.0507143948887	1.6359865117541565	12.729714558058683
99.06004084129079	1.6351672360981095	12.7271258809764
99.06035912446715	1.6114082420727556	12.63434522070113
99.0699043366052	1.6114082420727556	12.634953913226793
99.07935108901653	1.6114082420727556	12.635556298163587
99.08839188960077	1.6106053083680933	12.63298420702919
99.08870042755015	1.5873202309328864	12.541351555773344
99.09795338633471	1.5873202309328864	12.541937101348148
99.10711098792287	1.5873202309328864	12.542516585615541
99.11617424343247	1.5873202309328864	12.543090073393774
99.12514415268664	1.5873202309328864	12.543657628765951
99.13402170435073	1.5873202309328864	12.544219315089153
99.14280787606911	1.5873202309328864	12.544775195003568
99.15121665950541	1.5865331944096395	12.54219663760728
99.15150363459784	1.5637091352354726	12.45167105274444
99.16010993593804	1.5637091352354726	12.452211440454265
99.16834662206433	1.5629375669882717	12.449655994915636
99.16834662206433	1.5398055741057486	12.357183048879127
99.16834662206433	1.517124817983523	12.265837102241587
99.1686277254651	1.4956109236646944	12.178574748756239
99.17677972408733	1.4948833351520614	12.176112484844456
99.17677972408733	1.473069577578721	12.086947381939709
99.17705793805767	1.452372547076043	12.001751382569342
99.18540149822428	1.452372547076043	12.002256213176587
99.19365932022815	1.452372547076043	12.002755835253545
99.20156258095766	1.4516723947715222	12.000340408379081
99.20183230821083	1.4313679779404247	11.916137214676105
99.2099213563131	1.4313679779404247	11.916623033536576
99.2176631313673	1.4306810168004411	11.914227930224778
99.21792734879581	1.410759143740921	11.831001573422942
99.22585116015753	1.410759143740921	11.831473991843447
99.23343483228793	1.4100850381818286	11.829098940511095
99.23369365525173	1.3905359769681525	11.746830259906876
99.24145568940153	1.3905359769681525	11.747289667953352
99.24913810851335	1.3905359769681525	11.747744346169979
99.25674174918959	1.3905359769681525	11.748194344616747
99.26426743883846	1.3905359769681525	11.748639712796251
99.27171599578337	1.3905359769681525	11.749080499660456
99.27884492261695	1.389874402575179	11.74670699707693
99.27908822937077	1.3706887451789533	11.665364497846898
99.28638494007606	1.3706887451789533	11.6657931743567
99.29336857056283	1.3700393882448607	11.663439712759928
99.29360691960883	1.3512080371561717	11.583018592232385
99.30075495101548	1.3512080371561717	11.583435508755061
99.30782980878243	1.3512080371561717	11.583848142571796
99.31460115345634	1.3505705942426036	11.581510259754152
99.3148322589357	1.332084749749126	11.501989978956718
99.32153431783716	1.3314589272693558	11.499675801411707
99.32176305914115	1.3133100753560216	11.421045141653789
99.32862295880204	1.3133100753560216	11.421439546004443
99.33541269915591	1.3133100753560216	11.421829903191956
99.34213301337059	1.3133100753560216	11.422216255780558
99.34878462663771	1.3133100753560216	11.422598645865953
99.35515097042115	1.3126955891778895	11.420291959533047
99.35536825626636	1.294875490012065	11.3425231388859
99.36188461177449	1.294875490012065	11.342895090107893
99.36833439497998	1.294875490012065	11.343263229396664
99.37450760459491	1.2942720650799744	11.34097214411995
99.37450760459491	1.2761801120242706	11.261428428365056
99.37471830008994	1.2589938412968025	11.185354635433688
99.38082846944614	1.258411748213252	11.18311236164231
99.38103701378897	1.24153104879029	11.1078640212057
99.38708479973106	1.2409592427294531	11.10564367743546
99.38729121532641	1.2243768669651869	11.031205747078513
99.39327726759198	1.2238151057431816	11.029006942123097
99.3934815766024	1.2075240303050332	10.95536477984316
99.39960876225267	1.2075240303050332	10.955702450474767
99.40567342973284	1.2075240303050332	10.956036665466986
99.41167622940074	1.2075240303050332	10.956367460974693
99.4176178045984	1.2075240303050332	10.956694872758577
99.42330469149378	1.2069720791755931	10.954503767035765
99.42330469149378	1.1904231277926007	10.879145248884436
99.42330469149378	1.1741614307066082	10.804582809259383
99.42349879173261	1.1587042323965204	10.733239438755241
99.42931982035496	1.1587042323965204	10.73355363801535
99.43508151323987	1.1587042323965204	10.733864625477818
99.44078448646252	1.1587042323965204	10.734172434673033
99.44624304102948	1.1581803732644464	10.732040201425187
99.44624304102948	1.1424735393011787	10.659019713711489
99.44642934947598	1.127540884440653	10.58914136760734
99.45201670518624	1.127540884440653	10.589438836650992
99.45754715002708	1.127540884440653	10.589733267549258
99.46302127403455	1.127540884440653	10.5900246919667
99.46826082600334	1.1270347037406916	10.58792623093099
99.46843966091865	1.1123554634418158	10.518757640370628
99.47380288813665	1.1123554634418158	10.519041216382464
99.47911152696317	1.1123554634418158	10.519321898551977
99.48436614256072	1.1123554634418158	10.5195997169913
99.48956729404901	1.1123554634418158	10.519874701487542
99.4947155345731	1.1123554634418158	10.520146881506536
99.49981141137181	1.1123554634418158	10.520416286196557
99.50485546584342	1.1123554634418158	10.520682944391925
99.50968344407967	1.111857825525062	10.518584517549007
99.50968344407967	1.0969370408558063	10.44776807235147
99.50984823361217	1.0827477734372197	10.37998394073995
99.51479024459348	1.0827477734372197	10.380241690895524
99.51968202305791	1.0827477734372197	10.380496814875773
99.52452408769491	1.0827477734372197	10.380749339924868
99.52915875907699	1.082266656731061	10.378684401090595
99.52915875907699	1.0678411447637142	10.309283720349452
99.52931695167513	1.0541204475901502	10.242845704853789
99.53406112271328	1.0541204475901502	10.243089820026958
99.53860210777124	1.0536551352662946	10.241062409148848
99.53875710312838	1.0401610778744825	10.175280874682345
99.54340538990469	1.0401610778744825	10.175518455865522
99.54800647475132	1.0401610778744825	10.175753619021703
99.55241052212476	1.0397034115893389	10.17373976725351
99.55256084416123	1.0264310893201698	10.108602448997829
99.55692018321905	1.0259809047006112	10.106606702488508
99.55706897946956	1.0129255507334138	10.042106299249857
99.5615313569111	1.0129255507334138	10.042331351910333
99.565948447677	1.0129255507334138	10.042554115644979
99.57032071797131	1.0129255507334138	10.042774614117045
99.57464862906632	1.0129255507334138	10.042992870737447
99.57879123765589	1.0124826879933329	10.04100603622111
99.57879123765589	0.9992039723121858	9.974944799983188
99.57893263735693	0.9865687819668879	9.91168332230202
99.58303322868717	0.9861401011865405	9.909733723193584
99.58317319441586	0.9737083585564681	9.847079166482777
99.58723220054799	0.9732865462608744	9.845146686573598
99.58737074704574	0.9610539896886579	9.783089490495927
99.59152573733328	0.9610539896886579	9.783293573692083
99.59550285106114	0.9606389029129444	9.781375904948465
99.59563860270082	0.9486013864172558	9.719905393553681
99.5995754002512	0.9481928860507757	9.71800436551641
99.5995754002512	0.935944326079999	9.655032753742587
99.59970977595779	0.9242848951373335	9.594712466039825
99.60373968535222	0.9242848951373335	9.594906570173679
99.60759708854069	0.923889165033538	9.59303808525375
99.60772875462092	0.9124129920234691	9.533277810997948
99.61154707094768	0.9120234528560949	9.531425239909462
99.61167740303873	0.9007268170022409	9.472217751059839
99.61545703367851	0.9003433438362085	9.470380862640862
99.61545703367851	0.8888450931791542	9.40971360824462
99.61558604546843	0.8778967567577698	9.351588095710872
99.61932738737629	0.8775250537141766	9.349783720310194
99.6194550924093	0.8667456654499688	9.292186550851936
99.62328495004422	0.8667456654499688	9.292365167616797
99.6269508887044	0.8663796727300093	9.290573992280802
99.62707602028837	0.8557658838511852	9.233496237396283
99.6308287008351	0.8557658838511852	9.233670136083278
99.63454338520299	0.8557658838511852	9.233842270807289
99.63809909329682	0.8554054889328472	9.232062438655895
99.6382204627808	0.8449540363010436	9.175495438932977
99.64186031887374	0.8449540363010436	9.175663031137159
99.64546333474746	0.8449540363010436	9.175828924069068
99.64902988767203	0.8449540363010436	9.17599313519097
99.65256035096645	0.8449540363010436	9.176155681781038
99.65605509404118	0.8449540363010436	9.176316580935362
99.65951448244095	0.8449540363010436	9.176475849569965
99.66293887788657	0.8449540363010436	9.176633504422767
99.66632863831725	0.8449540363010436	9.17678956205559
99.66957336229356	0.8445991295212959	9.17501143876955
99.6696841179311	0.8343068329086133	9.11894174196946
99.67300566722629	0.8343068329086133	9.11909368768113
99.67629363304111	0.8343068329086133	9.119244094608472
99.67944092823397	0.8339573073730768	9.11747762031603
99.67954835859334	0.8238210668425208	9.06190442849388
99.68266383901486	0.8234768183385469	9.06015247452618
99.6827701835202	0.8134936117233085	9.005070612892293
99.68595944391686	0.8134936117233085	9.005214666299477
99.68911647237418	0.8134936117233085	9.005357261575869
99.69213844499431	0.8131545386363174	9.00361676455119
99.69213844499431	0.8029874223465122	8.947152244047132
99.69213844499431	0.7929724989974305	8.891182382176453
99.69213844499431	0.7831068712415539	8.835700233996134
99.69213844499431	0.7733877126170883	8.780698999389527
99.69213844499431	0.7638122653913723	8.726172019126222
99.69213844499431	0.7543778384826813	8.67211277105245
99.69224159801794	0.745387293784489	8.6202859683456
99.69523303570335	0.7450818054571394	8.618648631062303
99.69523303570335	0.7359216025975572	8.565504986103956
99.69523303570335	0.726894727041235	8.512810300059547
99.69533514654545	0.7182911250874752	8.462285415204633
99.6982963609665	0.7179987349838527	8.460688545692909
99.6982963609665	0.7092312399467265	8.408873072455338
99.69839744026247	0.7008739610165801	8.359187204564929
99.70132873984583	0.7005899111048525	8.357615990154386
99.70132873984583	0.6920724716732494	8.306656668605743
99.70142879812043	0.6839527039197434	8.257787949029463
99.70433048808387	0.6836766973492439	8.256241722449186
99.70442953575238	0.67567250680476	8.207773257343332
99.70730191813922	0.675400414808456	8.206238667924739
99.70739996550864	0.6675097469156416	8.158165315595985
99.71034039649233	0.6675097469156416	8.158285609301446
99.71325113459449	0.6675097469156416	8.158404686517395
99.71613248252834	0.6675097469156416	8.15852255968071
99.71898473986339	0.6675097469156416	8.158639241098415
99.72171500628974	0.6672415002523306	8.157111420627531
99.72180820306001	0.6594623470163118	8.109425237728038
99.72451090939798	0.6591978780051619	8.1079088534947
99.72451090939798	0.6512675191586587	8.058990930586424
